longitud_mm,anchura_mm,radio_morro,conicidad,angulo_aleron,altura_mm,cd,area_m2,cda_m2,estabilidad,fabricabilidad,score
245,65,0.35,0.3,4,35,0.3876,0.002275,0.000882,0.651,0.8,0.64629
185,75,0.3,0.4,1,35,0.3159,0.002625,0.000829,0.585,0.7,0.6463
245,75,0.25,0.8,1,40,0.2896,0.003,0.000869,0.668,0.72,0.64631
185,55,0.35,0.4,5,35,0.4279,0.001925,0.000824,0.572,0.7,0.64632
225,85,0.25,0.7,6,25,0.4,0.002125,0.00085,0.635,0.7,0.64633
265,75,0.4,0.8,3,35,0.3281,0.002625,0.000861,0.71,0.62,0.64633
185,75,0.4,0.6,-1,35,0.3119,0.002625,0.000819,0.56,0.7,0.64634
225,85,0.2,0.5,-1,35,0.293,0.002975,0.000872,0.627,0.8,0.64634
265,55,0.4,0.5,4,40,0.3901,0.0022,0.000858,0.654,0.7,0.64634
205,65,0.5,0.7,-1,40,0.3244,0.0026,0.000844,0.559,0.8,0.64636
225,55,0.3,0.3,1,45,0.343,0.002475,0.000849,0.572,0.8,0.64636
225,75,0.2,0.7,-3,35,0.327,0.002625,0.000858,0.595,0.8,0.64636
245,65,0.15,0.9,5,35,0.3686,0.002275,0.000838,0.685,0.57,0.64636
185,65,0.35,0.9,-1,40,0.3049,0.0026,0.000793,0.545,0.62,0.6464
185,85,0.5,0.5,2,30,0.3319,0.00255,0.000846,0.626,0.7,0.6464
225,65,0.25,0.9,5,35,0.381,0.002275,0.000867,0.663,0.72,0.6464
245,55,0.35,0.4,4,40,0.3966,0.0022,0.000872,0.628,0.8,0.6464
245,75,0.3,0.7,-3,35,0.3306,0.002625,0.000868,0.617,0.8,0.6464
205,85,0.35,0.9,-1,35,0.2854,0.002975,0.000849,0.62,0.72,0.64641
185,85,0.15,0.3,2,30,0.3159,0.00255,0.000806,0.618,0.55,0.64642
205,75,0.5,0.1,3,30,0.3764,0.00225,0.000847,0.615,0.72,0.64642
185,65,0.25,0.5,-3,35,0.3519,0.002275,0.000801,0.516,0.7,0.64644
225,75,0.25,0.6,3,35,0.337,0.002625,0.000885,0.657,0.8,0.64644
205,65,0.2,0.1,3,35,0.3674,0.002275,0.000836,0.588,0.72,0.64645
225,55,0.2,0.8,0,50,0.303,0.00275,0.000833,0.582,0.72,0.64645
245,55,0.2,0.4,6,35,0.4396,0.001925,0.000846,0.565,0.8,0.64646
245,55,0.5,0.5,-1,45,0.3426,0.002475,0.000848,0.569,0.8,0.64647
185,75,0.2,0.9,5,30,0.3709,0.00225,0.000834,0.645,0.62,0.64648
205,55,0.4,0.5,-3,40,0.3744,0.0022,0.000824,0.511,0.8,0.64649
245,75,0.35,0.6,3,35,0.3406,0.002625,0.000894,0.68,0.8,0.64649
185,55,0.35,0.1,4,35,0.4129,0.001925,0.000795,0.55,0.62,0.6465
225,75,0.5,0.3,6,25,0.444,0.001875,0.000832,0.592,0.7,0.6465
225,85,0.45,0.4,3,30,0.35,0.00255,0.000892,0.676,0.8,0.6465
205,65,0.45,0.8,4,35,0.3744,0.002275,0.000852,0.626,0.72,0.64651
245,75,0.35,0.4,5,30,0.3996,0.00225,0.000899,0.692,0.8,0.64651
265,65,0.2,0.8,3,40,0.3271,0.0026,0.00085,0.683,0.62,0.64652
245,55,0.5,0.9,6,35,0.4336,0.001925,0.000835,0.585,0.72,0.64653
185,55,0.3,0.9,-1,45,0.3159,0.002475,0.000782,0.518,0.62,0.64654
245,55,0.25,0.2,-3,40,0.3716,0.0022,0.000817,0.544,0.72,0.64656
245,65,0.45,0.2,0,40,0.3246,0.0026,0.000844,0.607,0.72,0.64658
225,65,0.35,0.2,0,40,0.321,0.0026,0.000835,0.585,0.72,0.64659
205,55,0.45,0.6,1,45,0.3414,0.002475,0.000845,0.562,0.8,0.6466
205,65,0.25,0.2,0,40,0.3174,0.0026,0.000825,0.562,0.72,0.6466
225,55,0.3,0.2,3,40,0.38,0.0022,0.000836,0.588,0.72,0.6466
265,65,0.35,0.3,-1,40,0.3231,0.0026,0.00084,0.61,0.7,0.64661
205,85,0.35,0.4,3,30,0.3464,0.00255,0.000883,0.654,0.8,0.64662
245,65,0.3,0.7,5,35,0.3926,0.002275,0.000893,0.677,0.8,0.64662
205,55,0.2,0.3,1,45,0.3394,0.002475,0.00084,0.55,0.8,0.64663
265,65,0.5,0.4,1,40,0.3291,0.0026,0.000856,0.647,0.7,0.64664
265,75,0.35,0.2,6,25,0.4291,0.001875,0.000805,0.632,0.52,0.64664
265,85,0.45,0.7,-1,35,0.2921,0.002975,0.000869,0.679,0.7,0.64664
245,65,0.15,0.4,6,30,0.4206,0.00195,0.00082,0.592,0.65,0.64666
225,55,0.3,0.8,6,35,0.428,0.001925,0.000824,0.559,0.72,0.64667
245,75,0.15,0.2,6,25,0.4176,0.001875,0.000783,0.61,0.47,0.64669
245,75,0.4,0.2,6,25,0.4376,0.001875,0.00082,0.61,0.62,0.64669
265,55,0.5,0.4,-3,40,0.3751,0.0022,0.000825,0.574,0.7,0.6467
265,75,0.2,0.6,-3,35,0.3241,0.002625,0.000851,0.635,0.7,0.6467
225,65,0.5,0.6,4,35,0.386,0.002275,0.000878,0.641,0.8,0.64672
185,75,0.45,0.6,4,30,0.3759,0.00225,0.000846,0.623,0.7,0.64673
205,55,0.15,0.3,7,30,0.4764,0.00165,0.000786,0.51,0.65,0.64674
225,55,0.4,0.5,-1,45,0.339,0.002475,0.000839,0.547,0.8,0.64675
245,85,0.5,0.5,-3,30,0.3436,0.00255,0.000876,0.636,0.8,0.64675
185,55,0.45,0.8,3,40,0.3649,0.0022,0.000803,0.568,0.62,0.64676
185,65,0.2,0.6,-1,40,0.3109,0.0026,0.000808,0.533,0.7,0.64676
245,55,0.3,0.8,0,50,0.3066,0.00275,0.000843,0.604,0.72,0.64676
245,55,0.45,0.3,-3,40,0.3816,0.0022,0.000839,0.548,0.8,0.64676
245,85,0.15,0.3,-3,30,0.3276,0.00255,0.000835,0.628,0.65,0.64677
245,65,0.5,0.2,3,35,0.3766,0.002275,0.000857,0.637,0.72,0.64678
265,75,0.25,0.5,3,35,0.3341,0.002625,0.000877,0.698,0.7,0.64678
185,65,0.35,0.7,1,40,0.3169,0.0026,0.000824,0.57,0.7,0.64679
205,85,0.45,0.8,-3,30,0.3304,0.00255,0.000843,0.603,0.72,0.6468
225,55,0.5,0.3,3,40,0.39,0.0022,0.000858,0.592,0.8,0.6468
245,75,0.45,0.7,0,40,0.2946,0.003,0.000884,0.654,0.8,0.64681
205,75,0.2,0.7,7,25,0.4414,0.001875,0.000828,0.579,0.7,0.64685
185,75,0.15,0.8,6,25,0.3949,0.001875,0.00074,0.568,0.37,0.64686
185,75,0.4,0.8,6,25,0.4149,0.001875,0.000778,0.568,0.52,0.64686
225,85,0.4,0.5,-3,30,0.34,0.00255,0.000867,0.613,0.8,0.64687
205,75,0.35,0.1,-3,30,0.3644,0.00225,0.00082,0.548,0.72,0.64689
225,55,0.5,0.7,4,40,0.395,0.0022,0.000869,0.618,0.8,0.6469
185,65,0.25,0.1,2,35,0.3509,0.002275,0.000798,0.556,0.62,0.64691
205,75,0.45,0.9,5,30,0.3864,0.00225,0.00087,0.667,0.72,0.64692
205,85,0.25,0.6,1,35,0.2954,0.002975,0.000879,0.642,0.8,0.64692
245,65,0.15,0.7,0,45,0.2856,0.002925,0.000835,0.627,0.65,0.64693
265,75,0.3,0.6,7,25,0.4421,0.001875,0.000829,0.642,0.6,0.64693
265,85,0.45,0.8,-1,35,0.2861,0.002975,0.000851,0.683,0.62,0.64693
205,55,0.15,0.8,4,40,0.3654,0.0022,0.000804,0.6,0.57,0.64694
245,65,0.15,0.3,4,35,0.3716,0.002275,0.000845,0.651,0.65,0.64695
265,55,0.25,0.9,3,45,0.3401,0.002475,0.000842,0.66,0.62,0.64695
225,65,0.45,0.6,6,30,0.437,0.00195,0.000852,0.577,0.8,0.64696
265,75,0.2,0.2,2,35,0.3231,0.002625,0.000848,0.676,0.62,0.64696
205,75,0.25,0.2,4,30,0.3794,0.00225,0.000854,0.629,0.72,0.64697
225,75,0.5,0.7,5,30,0.398,0.00225,0.000896,0.681,0.8,0.64697
265,85,0.45,0.3,3,30,0.3471,0.00255,0.000885,0.716,0.7,0.64697
205,85,0.3,0.5,-3,30,0.3364,0.00255,0.000858,0.591,0.8,0.64698
265,65,0.35,0.1,0,40,0.3181,0.0026,0.000827,0.625,0.62,0.64698
225,65,0.25,0.3,4,35,0.384,0.002275,0.000874,0.629,0.8,0.64699
245,75,0.35,0.6,7,25,0.4506,0.001875,0.000845,0.62,0.7,0.64699
205,55,0.4,0.1,2,40,0.3734,0.0022,0.000822,0.552,0.72,0.647
225,75,0.2,0.1,6,25,0.432,0.001875,0.00081,0.584,0.62,0.647
245,55,0.5,0.7,2,45,0.3516,0.002475,0.00087,0.62,0.8,0.647
205,65,0.25,0.5,6,30,0.4314,0.00195,0.000841,0.551,0.8,0.64701
245,75,0.45,0.8,0,40,0.2886,0.003,0.000866,0.658,0.72,0.64701
205,55,0.3,0.5,-1,45,0.3354,0.002475,0.00083,0.524,0.8,0.64702
245,55,0.45,0.2,7,30,0.4976,0.00165,0.000821,0.55,0.72,0.64702
185,75,0.2,0.3,4,30,0.3739,0.00225,0.000841,0.611,0.7,0.64703
245,55,0.25,0.4,2,45,0.3496,0.002475,0.000865,0.608,0.8,0.64703
185,55,0.5,0.7,0,45,0.3269,0.002475,0.000809,0.534,0.7,0.64704
185,65,0.5,0.1,6,25,0.4649,0.001625,0.000755,0.513,0.52,0.64704
225,55,0.45,0.2,5,35,0.439,0.001925,0.000845,0.608,0.72,0.64704
205,85,0.45,0.3,5,25,0.4074,0.002125,0.000866,0.67,0.7,0.64705
245,85,0.5,0.1,2,30,0.3426,0.00255,0.000874,0.676,0.72,0.64705
225,65,0.5,0.2,7,25,0.491,0.001625,0.000798,0.555,0.62,0.64706
245,65,0.35,0.2,-3,35,0.3646,0.002275,0.000829,0.57,0.72,0.64706
185,55,0.25,0.4,0,45,0.3249,0.002475,0.000804,0.522,0.7,0.64707
185,85,0.4,0.2,1,30,0.3209,0.00255,0.000818,0.604,0.62,0.64707
205,85,0.2,0.3,0,35,0.2924,0.002975,0.00087,0.62,0.8,0.64707
225,65,0.5,0.9,2,40,0.329,0.0026,0.000855,0.633,0.72,0.64707
265,55,0.2,0.2,1,45,0.3321,0.002475,0.000822,0.612,0.62,0.64707
185,75,0.3,0.8,2,35,0.3129,0.002625,0.000821,0.611,0.62,0.64708
205,65,0.4,0.9,2,40,0.3254,0.0026,0.000846,0.61,0.72,0.64708
205,65,0.15,0.7,2,40,0.3174,0.0026,0.000825,0.602,0.65,0.6471
205,65,0.2,0.9,0,45,0.2864,0.002925,0.000838,0.59,0.72,0.6471
185,75,0.45,0.7,6,25,0.4249,0.001875,0.000797,0.564,0.6,0.64711
205,55,0.45,0.8,-1,45,0.3294,0.002475,0.000815,0.536,0.72,0.64711
185,85,0.5,0.8,5,25,0.3859,0.002125,0.00082,0.668,0.52,0.64712
205,65,0.5,0.5,-3,35,0.3674,0.002275,0.000836,0.538,0.8,0.64712
225,75,0.15,0.2,4,30,0.367,0.00225,0.000826,0.651,0.57,0.64712
245,85,0.3,0.5,-1,35,0.2966,0.002975,0.000882,0.649,0.8,0.64713
265,55,0.3,0.1,7,30,0.4871,0.00165,0.000804,0.568,0.62,0.64713
265,65,0.3,0.7,0,45,0.2931,0.002925,0.000857,0.649,0.7,0.64713
265,65,0.35,0.4,6,30,0.4321,0.00195,0.000843,0.614,0.7,0.64713
205,55,0.2,0.2,7,30,0.4864,0.00165,0.000803,0.506,0.72,0.64714
205,85,0.2,0.9,6,25,0.3884,0.002125,0.000825,0.62,0.62,0.64716
205,75,0.2,0.3,2,35,0.3304,0.002625,0.000867,0.613,0.8,0.64717
225,85,0.4,0.1,2,30,0.339,0.00255,0.000864,0.654,0.72,0.64717
205,55,0.25,0.1,5,35,0.4334,0.001925,0.000834,0.582,0.72,0.64718
185,55,0.3,0.5,7,30,0.4809,0.00165,0.000793,0.496,0.7,0.64719
185,65,0.5,0.2,-1,35,0.3439,0.002275,0.000782,0.517,0.62,0.64719
185,65,0.25,0.2,5,30,0.4169,0.00195,0.000813,0.59,0.62,0.6472
205,55,0.45,0.9,4,40,0.3834,0.0022,0.000844,0.604,0.72,0.6472
225,85,0.45,0.9,-1,35,0.289,0.002975,0.00086,0.643,0.72,0.6472
245,55,0.15,0.3,-1,45,0.3266,0.002475,0.000808,0.561,0.65,0.64721
265,75,0.35,0.1,4,30,0.3801,0.00225,0.000855,0.692,0.62,0.64721
185,55,0.2,0.9,4,40,0.3679,0.0022,0.000809,0.582,0.62,0.64722
185,85,0.25,0.1,-1,30,0.3149,0.00255,0.000803,0.566,0.62,0.64722
225,55,0.35,0.7,6,35,0.438,0.001925,0.000843,0.555,0.8,0.64722
225,75,0.3,0.3,2,35,0.334,0.002625,0.000877,0.635,0.8,0.64722
185,75,0.5,0.4,0,35,0.3149,0.002625,0.000827,0.575,0.7,0.64723
245,75,0.2,0.7,-1,40,0.2916,0.003,0.000875,0.63,0.8,0.64724
185,65,0.4,0.8,-3,35,0.3459,0.002275,0.000787,0.528,0.62,0.64725
225,55,0.25,0.4,4,40,0.393,0.0022,0.000865,0.606,0.8,0.64726
245,75,0.4,0.3,2,35,0.3376,0.002625,0.000886,0.658,0.8,0.64726
185,55,0.5,0.9,7,30,0.4729,0.00165,0.00078,0.512,0.62,0.64727
225,75,0.25,0.4,5,30,0.396,0.00225,0.000891,0.669,0.8,0.64727
225,55,0.4,0.7,2,45,0.348,0.002475,0.000861,0.598,0.8,0.64728
205,85,0.3,0.1,2,30,0.3354,0.00255,0.000855,0.632,0.72,0.64729
245,85,0.45,0.8,4,30,0.3506,0.00255,0.000894,0.724,0.72,0.64729
185,85,0.15,0.2,-1,30,0.3009,0.00255,0.000767,0.57,0.47,0.6473
205,85,0.25,0.2,5,25,0.3974,0.002125,0.000845,0.666,0.62,0.6473
245,65,0.2,0.3,2,40,0.3366,0.0026,0.000875,0.631,0.8,0.6473
185,85,0.45,0.9,3,30,0.3289,0.00255,0.000839,0.652,0.62,0.64731
245,85,0.2,0.5,6,25,0.4036,0.002125,0.000858,0.649,0.7,0.64731
185,55,0.4,0.6,3,40,0.3729,0.0022,0.00082,0.56,0.7,0.64732
185,85,0.45,0.6,5,25,0.3939,0.002125,0.000837,0.66,0.6,0.64732
205,75,0.45,0.6,2,35,0.3324,0.002625,0.000873,0.625,0.8,0.64732
225,65,0.2,0.7,5,35,0.389,0.002275,0.000885,0.655,0.8,0.64732
265,65,0.25,0.8,5,35,0.3781,0.002275,0.00086,0.703,0.62,0.64734
265,85,0.3,0.8,6,25,0.3891,0.002125,0.000827,0.683,0.52,0.64734
265,85,0.4,0.4,-3,30,0.3371,0.00255,0.00086,0.654,0.7,0.64734
265,55,0.4,0.4,-1,45,0.3361,0.002475,0.000832,0.587,0.7,0.64735
225,55,0.5,0.3,0,45,0.342,0.002475,0.000846,0.562,0.8,0.64737
205,75,0.2,0.2,-1,35,0.3154,0.002625,0.000828,0.566,0.72,0.64738
225,55,0.15,0.9,6,35,0.41,0.001925,0.000789,0.563,0.57,0.64738
185,65,0.3,0.3,7,25,0.4779,0.001625,0.000777,0.514,0.6,0.64739
245,65,0.15,0.8,0,45,0.2796,0.002925,0.000818,0.631,0.57,0.6474
225,85,0.35,0.8,4,30,0.347,0.00255,0.000885,0.702,0.72,0.64741
245,75,0.15,0.4,5,30,0.3836,0.00225,0.000863,0.692,0.65,0.64741
245,85,0.15,0.7,6,25,0.3876,0.002125,0.000824,0.657,0.55,0.64741
225,75,0.3,0.2,-1,35,0.319,0.002625,0.000837,0.588,0.72,0.64742
245,65,0.45,0.6,2,40,0.3386,0.0026,0.00088,0.643,0.8,0.64742
205,65,0.4,0.6,4,35,0.3824,0.002275,0.00087,0.618,0.8,0.64743
225,65,0.35,0.6,2,40,0.335,0.0026,0.000871,0.621,0.8,0.64743
205,65,0.25,0.6,2,40,0.3314,0.0026,0.000862,0.598,0.8,0.64744
225,75,0.15,0.8,3,35,0.317,0.002625,0.000832,0.665,0.57,0.64744
245,75,0.2,0.8,-1,40,0.2856,0.003,0.000857,0.634,0.72,0.64744
265,85,0.35,0.5,1,35,0.2961,0.002975,0.000881,0.704,0.7,0.64745
205,55,0.2,0.2,3,40,0.3764,0.0022,0.000828,0.566,0.72,0.64746
265,65,0.5,0.8,2,40,0.3261,0.0026,0.000848,0.673,0.62,0.64746
205,75,0.45,0.3,4,30,0.3894,0.00225,0.000876,0.633,0.8,0.64747
245,75,0.4,0.2,-1,35,0.3226,0.002625,0.000847,0.61,0.72,0.64747
245,85,0.3,0.5,4,30,0.3566,0.00255,0.000909,0.712,0.8,0.64747
265,55,0.25,0.5,6,35,0.4331,0.001925,0.000834,0.591,0.7,0.64747
225,65,0.4,0.2,3,35,0.373,0.002275,0.000849,0.615,0.72,0.64748
265,85,0.35,0.1,5,25,0.3981,0.002125,0.000846,0.728,0.52,0.64748
185,85,0.3,0.6,3,30,0.3349,0.00255,0.000854,0.64,0.7,0.64749
205,85,0.25,0.8,4,30,0.3434,0.00255,0.000876,0.68,0.72,0.64753
265,85,0.25,0.6,6,25,0.3971,0.002125,0.000844,0.675,0.6,0.64754
185,65,0.3,0.9,4,35,0.3609,0.002275,0.000821,0.608,0.62,0.64756
205,55,0.3,0.7,2,45,0.3444,0.002475,0.000853,0.576,0.8,0.64756
245,65,0.4,0.4,6,30,0.4406,0.00195,0.000859,0.592,0.8,0.64756
265,75,0.25,0.7,1,40,0.2911,0.003,0.000873,0.686,0.7,0.64756
185,85,0.25,0.6,0,35,0.2829,0.002975,0.000842,0.61,0.7,0.64757
185,55,0.3,0.8,-3,40,0.3529,0.0022,0.000776,0.501,0.62,0.64759
205,65,0.5,0.1,2,35,0.3664,0.002275,0.000834,0.578,0.72,0.64759
225,85,0.2,0.5,4,30,0.353,0.00255,0.0009,0.69,0.8,0.64759
265,85,0.35,0.9,2,35,0.2931,0.002975,0.000872,0.73,0.62,0.64759
225,65,0.5,0.8,6,30,0.429,0.00195,0.000837,0.585,0.72,0.6476
265,65,0.3,0.8,0,45,0.2871,0.002925,0.00084,0.653,0.62,0.6476
185,65,0.3,0.4,0,40,0.3139,0.0026,0.000816,0.548,0.7,0.64761
205,85,0.15,0.9,4,30,0.3294,0.00255,0.00084,0.684,0.57,0.64761
185,55,0.4,0.2,-1,40,0.3509,0.0022,0.000772,0.49,0.62,0.64762
225,65,0.2,0.3,6,30,0.435,0.00195,0.000848,0.565,0.8,0.64762
185,55,0.45,0.5,5,35,0.4299,0.001925,0.000828,0.576,0.7,0.64763
225,55,0.35,0.3,-3,40,0.378,0.0022,0.000832,0.525,0.8,0.64763
205,85,0.45,0.6,0,35,0.2944,0.002975,0.000876,0.632,0.8,0.64764
205,55,0.4,0.3,0,45,0.3384,0.002475,0.000838,0.54,0.8,0.64765
205,55,0.4,0.3,3,40,0.3864,0.0022,0.00085,0.57,0.8,0.64766
265,75,0.2,0.4,0,40,0.2881,0.003,0.000864,0.664,0.7,0.64766
265,65,0.5,0.5,4,35,0.3831,0.002275,0.000872,0.681,0.7,0.64767
185,75,0.35,0.2,3,30,0.3629,0.00225,0.000816,0.597,0.62,0.64768
265,55,0.3,0.1,3,40,0.3771,0.0022,0.00083,0.628,0.62,0.64768
185,85,0.3,0.1,4,25,0.3789,0.002125,0.000805,0.63,0.52,0.64769
205,75,0.4,0.7,5,30,0.3944,0.00225,0.000888,0.659,0.8,0.64772
225,85,0.35,0.6,1,35,0.299,0.002975,0.00089,0.664,0.8,0.64772
245,65,0.15,0.2,-3,35,0.3486,0.002275,0.000793,0.57,0.57,0.64772
245,65,0.2,0.9,1,45,0.2946,0.002925,0.000862,0.645,0.72,0.64772
245,55,0.15,0.5,2,45,0.3356,0.002475,0.000831,0.612,0.65,0.64774
245,65,0.2,0.2,-1,40,0.3216,0.0026,0.000836,0.584,0.72,0.64774
205,55,0.4,0.7,4,40,0.3914,0.0022,0.000861,0.596,0.8,0.64776
225,65,0.25,0.2,-3,35,0.361,0.002275,0.000821,0.548,0.72,0.64776
265,75,0.25,0.8,1,40,0.2851,0.003,0.000855,0.69,0.62,0.64776
265,75,0.3,0.1,-1,35,0.3161,0.002625,0.00083,0.628,0.62,0.64776
185,85,0.2,0.3,5,25,0.3919,0.002125,0.000833,0.648,0.6,0.64777
245,55,0.3,0.5,6,35,0.4416,0.001925,0.00085,0.569,0.8,0.64777
265,55,0.3,0.7,0,50,0.3081,0.00275,0.000847,0.622,0.7,0.64777
185,55,0.15,0.5,0,45,0.3109,0.002475,0.000769,0.526,0.55,0.64778
225,65,0.3,0.9,0,45,0.29,0.002925,0.000848,0.613,0.72,0.64778
245,55,0.15,0.4,4,40,0.3806,0.0022,0.000837,0.628,0.65,0.64778
185,75,0.15,0.5,-1,35,0.2979,0.002625,0.000782,0.556,0.55,0.64779
205,75,0.15,0.1,-3,30,0.3484,0.00225,0.000784,0.548,0.57,0.64779
245,85,0.2,0.6,2,35,0.3036,0.002975,0.000903,0.696,0.8,0.64779
185,55,0.45,0.2,4,35,0.4149,0.001925,0.000799,0.554,0.62,0.64781
265,65,0.35,0.5,2,40,0.3321,0.0026,0.000863,0.661,0.7,0.64782
205,75,0.25,0.9,7,25,0.4334,0.001875,0.000813,0.587,0.62,0.64785
185,75,0.2,0.4,6,25,0.4229,0.001875,0.000793,0.552,0.6,0.64786
185,85,0.25,0.7,-3,30,0.3249,0.00255,0.000828,0.577,0.7,0.64786
225,85,0.3,0.3,0,35,0.296,0.002975,0.000881,0.642,0.8,0.64786
185,85,0.15,0.5,5,25,0.3759,0.002125,0.000799,0.656,0.45,0.64787
185,65,0.5,0.6,3,35,0.3659,0.002275,0.000832,0.586,0.7,0.64788
265,55,0.25,0.9,5,40,0.3871,0.0022,0.000852,0.68,0.62,0.64788
265,55,0.4,0.6,2,45,0.3451,0.002475,0.000854,0.638,0.7,0.64788
265,75,0.45,0.2,1,35,0.3221,0.002625,0.000846,0.666,0.62,0.64788
225,75,0.2,0.8,-3,35,0.321,0.002625,0.000843,0.599,0.72,0.64791
205,65,0.15,0.4,1,40,0.3144,0.0026,0.000818,0.58,0.65,0.64792
205,75,0.35,0.9,0,40,0.2834,0.003,0.00085,0.617,0.72,0.64792
265,75,0.35,0.8,7,25,0.4341,0.001875,0.000814,0.65,0.52,0.64793
245,55,0.2,0.8,5,40,0.3936,0.0022,0.000866,0.654,0.72,0.64794
245,85,0.2,0.3,1,35,0.3006,0.002975,0.000894,0.674,0.8,0.64794
245,55,0.15,0.1,0,45,0.3216,0.002475,0.000796,0.576,0.57,0.64795
245,75,0.3,0.8,-3,35,0.3246,0.002625,0.000852,0.621,0.72,0.64795
265,75,0.5,0.6,5,30,0.3951,0.00225,0.000889,0.722,0.7,0.64796
225,75,0.2,0.5,0,40,0.291,0.003,0.000873,0.623,0.8,0.64797
225,55,0.4,0.9,6,35,0.43,0.001925,0.000828,0.563,0.72,0.64798
265,55,0.5,0.6,4,40,0.3921,0.0022,0.000863,0.658,0.7,0.64798
245,75,0.15,0.8,7,25,0.4226,0.001875,0.000792,0.628,0.47,0.64799
245,75,0.4,0.8,7,25,0.4426,0.001875,0.00083,0.628,0.62,0.64799
205,55,0.45,0.3,7,30,0.5004,0.00165,0.000826,0.51,0.8,0.648
205,65,0.5,0.8,-1,40,0.3184,0.0026,0.000828,0.563,0.72,0.648
185,65,0.2,0.9,6,30,0.4079,0.00195,0.000795,0.545,0.62,0.64801
245,65,0.45,0.4,4,35,0.3896,0.002275,0.000886,0.655,0.8,0.64802
185,65,0.5,0.1,1,35,0.3499,0.002275,0.000796,0.546,0.62,0.64804
245,55,0.45,0.5,4,40,0.3986,0.0022,0.000877,0.632,0.8,0.64804
245,55,0.5,0.4,1,45,0.3486,0.002475,0.000863,0.598,0.8,0.64805
205,75,0.15,0.3,6,25,0.4204,0.001875,0.000788,0.57,0.55,0.64806
205,75,0.4,0.3,6,25,0.4404,0.001875,0.000826,0.57,0.7,0.64806
265,85,0.2,0.4,4,30,0.3501,0.00255,0.000893,0.73,0.7,0.64806
225,75,0.25,0.9,1,40,0.288,0.003,0.000864,0.649,0.72,0.64807
225,55,0.25,0.1,7,30,0.492,0.00165,0.000812,0.524,0.72,0.64808
245,55,0.2,0.8,3,45,0.3466,0.002475,0.000858,0.634,0.72,0.64808
205,65,0.15,0.8,6,30,0.4054,0.00195,0.000791,0.563,0.57,0.64809
265,55,0.4,0.2,0,45,0.3311,0.002475,0.00082,0.602,0.62,0.64809
205,75,0.45,0.3,1,35,0.3294,0.002625,0.000865,0.603,0.8,0.6481
185,75,0.5,0.9,6,25,0.4169,0.001875,0.000782,0.572,0.52,0.64811
265,55,0.4,0.2,7,30,0.4891,0.00165,0.000807,0.572,0.62,0.64811
265,75,0.15,0.1,4,30,0.3641,0.00225,0.000819,0.692,0.47,0.64811
185,55,0.3,0.8,1,45,0.3219,0.002475,0.000797,0.548,0.62,0.64812
205,55,0.2,0.8,6,35,0.4244,0.001925,0.000817,0.536,0.72,0.64812
205,85,0.2,0.6,-1,35,0.2914,0.002975,0.000867,0.608,0.8,0.64812
265,85,0.45,0.7,4,30,0.3521,0.00255,0.000898,0.742,0.7,0.64812
205,55,0.5,0.6,-3,40,0.3764,0.0022,0.000828,0.515,0.8,0.64813
185,75,0.2,0.2,-3,30,0.3509,0.00225,0.000789,0.53,0.62,0.64814
245,85,0.3,0.2,3,30,0.3456,0.00255,0.000881,0.69,0.72,0.64814
185,55,0.25,0.6,-3,40,0.3609,0.0022,0.000794,0.493,0.7,0.64815
185,65,0.25,0.3,3,35,0.3639,0.002275,0.000828,0.574,0.7,0.64815
265,65,0.25,0.2,1,40,0.3211,0.0026,0.000835,0.639,0.62,0.64816
185,55,0.4,0.6,7,30,0.4829,0.00165,0.000797,0.5,0.7,0.64817
185,65,0.35,0.6,-3,35,0.3539,0.002275,0.000805,0.52,0.7,0.64817
205,65,0.3,0.2,3,35,0.3694,0.002275,0.00084,0.592,0.72,0.64818
265,75,0.15,0.7,7,25,0.4241,0.001875,0.000795,0.646,0.45,0.64818
265,75,0.4,0.7,7,25,0.4441,0.001875,0.000833,0.646,0.6,0.64818
205,65,0.45,0.1,5,30,0.4344,0.00195,0.000847,0.608,0.72,0.64819
185,55,0.4,0.1,1,40,0.3569,0.0022,0.000785,0.52,0.62,0.6482
205,65,0.3,0.1,7,25,0.4854,0.001625,0.000789,0.528,0.62,0.6482
245,55,0.2,0.9,1,50,0.3096,0.00275,0.000851,0.618,0.72,0.64821
245,75,0.45,0.5,5,30,0.4016,0.00225,0.000904,0.696,0.8,0.64821
245,85,0.15,0.5,-1,35,0.2846,0.002975,0.000847,0.649,0.65,0.64821
245,65,0.45,0.3,1,40,0.3356,0.0026,0.000872,0.621,0.8,0.64824
245,75,0.45,0.7,7,25,0.4526,0.001875,0.000849,0.624,0.7,0.64824
225,65,0.35,0.3,1,40,0.332,0.0026,0.000863,0.599,0.8,0.64825
225,75,0.3,0.2,6,25,0.434,0.001875,0.000814,0.588,0.62,0.64825
205,65,0.25,0.3,1,40,0.3284,0.0026,0.000854,0.576,0.8,0.64826
225,85,0.2,0.2,3,30,0.342,0.00255,0.000872,0.668,0.72,0.64826
265,65,0.2,0.6,5,35,0.3861,0.002275,0.000878,0.695,0.7,0.64826
265,75,0.25,0.3,5,30,0.3931,0.00225,0.000884,0.71,0.7,0.64826
265,75,0.45,0.7,0,40,0.2901,0.003,0.00087,0.676,0.7,0.64826
225,55,0.4,0.4,1,45,0.345,0.002475,0.000854,0.576,0.8,0.64833
