simulacion,tiempo_s,velocidad_max_mps,velocidad_max_kmh,masa_kg,cda_m2,crr,empuje_n,exito
26713,1.179,19.81,71.3,0.05213,0.003353,0.01713,9.71,1
26726,0.997,23.21,83.5,0.05116,0.002943,0.02121,10.35,1
26739,0.9725,23.75,85.5,0.05056,0.003044,0.01815,12.21,1
26752,1.0865,21.53,77.5,0.05305,0.002997,0.01869,10.15,1
26765,1.087,21.33,76.8,0.05155,0.003116,0.01876,9.93,1
26778,1.029,22.5,81.0,0.05426,0.002948,0.02236,9.98,1
26791,1.246,18.41,66.3,0.05309,0.003543,0.02626,10.77,1
26804,1.02,22.42,80.7,0.05151,0.002914,0.02275,11.63,1
26817,1.122,20.58,74.1,0.05302,0.003353,0.0255,9.97,1
26830,0.8805,26.4,95.0,0.05164,0.00326,0.01357,11.96,1
26843,1.1725,20.31,73.1,0.05112,0.003235,0.02056,10.49,1
26856,1.1785,19.54,70.3,0.05155,0.003206,0.02458,9.63,1
26869,1.1875,19.82,71.4,0.05294,0.003301,0.0249,9.77,1
26882,1.098,20.83,75.0,0.05086,0.003026,0.02172,10.32,1
26895,1.1605,20.23,72.8,0.05285,0.003958,0.02009,9.47,1
26908,1.119,20.51,73.8,0.05238,0.003189,0.01661,10.02,1
26921,1.0395,22.41,80.7,0.05208,0.003328,0.02,9.23,1
26934,0.9665,24.15,86.9,0.05229,0.003253,0.02067,11.7,1
26947,0.933,24.59,88.5,0.05102,0.002644,0.01901,11.09,1
26960,1.0745,21.3,76.7,0.05177,0.003125,0.01951,10.52,1
26973,0.9205,25.08,90.3,0.05294,0.003514,0.01592,11.57,1
26986,1.0135,22.63,81.5,0.05115,0.003095,0.02024,10.85,1
26999,1.0845,21.91,78.9,0.05151,0.003395,0.01838,10.54,1
27012,1.1195,20.69,74.5,0.05305,0.003152,0.02129,10.52,1
27025,1.204,19.07,68.7,0.05263,0.002904,0.01377,8.98,1
27038,1.161,19.91,71.7,0.05324,0.003295,0.01876,9.12,1
27051,1.2525,18.36,66.1,0.05152,0.003149,0.02043,9.4,1
27064,1.1005,21.02,75.7,0.05176,0.003199,0.02159,9.35,1
27077,1.1275,20.7,74.5,0.05277,0.00323,0.01625,9.97,1
27090,1.184,19.79,71.2,0.05126,0.003739,0.02195,9.95,1
27103,1.0615,21.86,78.7,0.05184,0.003193,0.01844,9.98,1
27116,1.002,22.8,82.1,0.05086,0.003076,0.01841,11.11,1
27129,0.9425,24.6,88.6,0.05148,0.003002,0.01778,12.07,1
27142,1.003,22.96,82.7,0.05267,0.003174,0.02226,11.47,1
27155,1.174,19.61,70.6,0.05254,0.003242,0.02563,10.11,1
27168,1.104,20.56,74.0,0.05242,0.002738,0.01401,10.79,1
27181,1.043,22.3,80.3,0.05204,0.003366,0.01852,9.69,1
27194,1.221,18.83,67.8,0.05191,0.002939,0.01971,8.78,1
27207,1.1965,19.07,68.6,0.05146,0.00325,0.01835,10.68,1
27220,1.1585,20.22,72.8,0.05153,0.003296,0.01927,7.69,1
27233,0.993,23.42,84.3,0.05157,0.003054,0.01872,10.58,1
27246,1.0595,21.87,78.7,0.05117,0.002934,0.02065,9.75,1
27259,1.262,18.08,65.1,0.05085,0.002824,0.02468,9.47,1
27272,0.9415,24.52,88.3,0.05236,0.003011,0.01492,11.79,1
27285,1.2875,17.98,64.7,0.05155,0.003513,0.01656,9.1,1
27298,1.1095,21.46,77.3,0.0528,0.003384,0.02007,10.2,1
27311,1.182,19.53,70.3,0.05311,0.003248,0.02173,9.24,1
27324,1.099,20.84,75.0,0.05107,0.003051,0.02504,10.12,1
27337,1.42,16.59,59.7,0.0517,0.003862,0.02041,8.13,1
27350,0.9785,23.71,85.4,0.05135,0.003229,0.01476,10.67,1
27363,1.0155,22.84,82.2,0.05201,0.002733,0.01975,9.39,1
27376,0.9585,24.37,87.7,0.05154,0.00296,0.02768,10.03,1
27389,1.141,20.29,73.1,0.05096,0.003452,0.02159,9.98,1
27402,1.009,23.04,82.9,0.05256,0.003162,0.02246,11.02,1
27415,0.9315,24.97,89.9,0.05122,0.002801,0.02131,9.88,1
27428,1.08,21.03,75.7,0.05077,0.002916,0.01516,11.19,1
27441,1.19,19.22,69.2,0.05225,0.003073,0.01565,9.88,1
27454,1.12,20.59,74.1,0.05149,0.003227,0.01887,9.79,1
27467,1.1155,20.73,74.6,0.05225,0.003204,0.01903,9.28,1
27480,1.131,20.89,75.2,0.05253,0.003621,0.01118,9.74,1
27493,1.1205,20.79,74.8,0.05196,0.003102,0.02161,9.1,1
27506,1.149,20.54,73.9,0.05144,0.003256,0.02505,8.33,1
27519,0.888,26.03,93.7,0.05225,0.003138,0.02808,12.1,1
27532,1.2015,19.27,69.4,0.05315,0.00293,0.02198,8.41,1
27545,1.228,18.52,66.7,0.05274,0.003046,0.01865,10.86,1
27558,1.1245,20.83,75.0,0.04991,0.003241,0.01647,8.82,1
27571,0.9885,23.47,84.5,0.05065,0.003144,0.02322,9.84,1
27584,1.1755,19.54,70.3,0.05157,0.003027,0.01748,10.24,1
27597,0.9285,24.68,88.9,0.05042,0.002576,0.01565,11.23,1
27610,1.0895,21.17,76.2,0.05311,0.003311,0.01558,10.58,1
27623,1.114,20.6,74.1,0.05211,0.003135,0.01729,9.91,1
27636,1.2565,18.26,65.7,0.05249,0.003072,0.01986,9.33,1
27649,1.3115,17.71,63.8,0.05301,0.00321,0.01817,8.62,1
27662,1.212,18.91,68.1,0.05443,0.003201,0.01996,10.02,1
27675,1.114,20.69,74.5,0.05339,0.003305,0.02117,11.11,1
27688,0.9945,23.38,84.2,0.05284,0.003062,0.02219,9.99,1
27701,0.997,23.23,83.6,0.05284,0.003442,0.02078,10.65,1
27714,1.1875,19.4,69.8,0.05283,0.003078,0.01615,9.19,1
27727,1.13,20.6,74.1,0.05166,0.00302,0.02011,8.26,1
27740,1.346,17.41,62.7,0.05121,0.00324,0.02012,7.35,1
27753,0.942,24.34,87.6,0.05138,0.002763,0.01908,11.15,1
27766,1.0935,20.92,75.3,0.05248,0.003108,0.01709,10.4,1
27779,1.262,18.39,66.2,0.05385,0.003429,0.02196,8.77,1
27792,0.948,24.58,88.5,0.05186,0.003046,0.0208,10.51,1
27805,1.0225,22.79,82.0,0.05218,0.003653,0.01697,11.53,1
27818,1.159,19.84,71.4,0.05265,0.003161,0.02211,9.58,1
27831,1.086,21.28,76.6,0.05101,0.003131,0.01744,9.81,1
27844,1.177,19.49,70.2,0.05357,0.003326,0.02586,10.68,1
27857,1.308,17.84,64.2,0.05188,0.003879,0.0186,8.99,1
27870,1.2005,19.18,69.1,0.05226,0.003113,0.02084,9.67,1
27883,1.218,19.15,68.9,0.05151,0.00374,0.0201,9.1,1
27896,1.1315,20.86,75.1,0.05358,0.003535,0.02139,9.08,1
27909,1.0435,21.81,78.5,0.05197,0.002658,0.0208,10.85,1
27922,1.191,19.7,70.9,0.04997,0.003526,0.02589,7.63,1
27935,0.992,23.41,84.3,0.05103,0.002813,0.02347,9.32,1
27948,1.0215,23.51,84.6,0.05232,0.003297,0.01795,11.87,1
27961,0.9365,24.53,88.3,0.05223,0.002803,0.01903,11.41,1
27974,1.247,18.63,67.1,0.0522,0.003419,0.02078,8.9,1
27987,1.0345,22.53,81.1,0.0519,0.003186,0.0225,10.58,1
28000,1.2825,18.17,65.4,0.05093,0.00317,0.0224,9.03,1
28013,0.99,23.55,84.8,0.05312,0.003471,0.0182,12.07,1
28026,1.5705,14.68,52.9,0.05249,0.003082,0.01905,8.86,1
28039,1.1675,19.7,70.9,0.05098,0.003304,0.01444,10.99,1
28052,1.0455,22.11,79.6,0.05124,0.003361,0.01828,9.95,1
28065,1.0515,22.18,79.9,0.05365,0.00343,0.01735,10.86,1
28078,1.0085,23.39,84.2,0.05152,0.003436,0.02208,11.41,1
28091,1.17,19.52,70.3,0.05184,0.003182,0.0203,10.41,1
28104,1.084,21.83,78.6,0.05201,0.003065,0.01664,10.06,1
28117,1.091,21.23,76.4,0.05149,0.0035,0.02285,10.89,1
28130,1.213,18.81,67.7,0.05175,0.003166,0.01924,10.66,1
28143,1.152,20.08,72.3,0.05258,0.003211,0.02104,9.71,1
28156,1.1285,20.9,75.2,0.05128,0.003388,0.02148,10.55,1
28169,1.1045,21.59,77.7,0.05147,0.003513,0.01759,9.08,1
28182,0.9455,24.37,87.7,0.05254,0.002426,0.02197,10.83,1
28195,1.296,17.83,64.2,0.05269,0.003549,0.02324,9.51,1
28208,1.186,19.56,70.4,0.05014,0.003019,0.02101,8.56,1
28221,1.054,21.8,78.5,0.05095,0.003134,0.01897,10.04,1
28234,1.297,17.77,64.0,0.05119,0.003352,0.01331,9.68,1
28247,0.979,23.68,85.2,0.05193,0.003145,0.02426,10.76,1
28260,0.9465,24.43,87.9,0.05267,0.003202,0.01959,13.21,1
28273,0.995,23.0,82.8,0.05191,0.00324,0.02164,11.29,1
28286,1.13,20.39,73.4,0.0515,0.00305,0.01753,9.13,1
28299,1.0575,21.85,78.7,0.05071,0.003246,0.02752,11.3,1
28312,1.191,19.3,69.5,0.05273,0.00315,0.02315,9.84,1
28325,1.067,21.7,78.1,0.05259,0.002963,0.02426,9.71,1
28338,1.0625,21.61,77.8,0.05263,0.003087,0.01954,11.25,1
28351,1.137,20.49,73.8,0.05203,0.003449,0.02091,10.32,1
28364,1.118,20.62,74.2,0.05297,0.003077,0.02229,9.38,1
28377,1.1785,19.46,70.0,0.05357,0.003314,0.01927,10.19,1
28390,1.103,20.95,75.4,0.0511,0.003054,0.01601,9.88,1
28403,1.1835,19.25,69.3,0.05275,0.00303,0.02238,10.61,1
28416,1.1145,20.83,75.0,0.05031,0.003306,0.01634,9.4,1
28429,1.075,21.44,77.2,0.05253,0.003017,0.02369,9.61,1
28442,0.9475,24.36,87.7,0.05334,0.003057,0.02083,11.1,1
28455,1.2405,18.7,67.3,0.05171,0.003195,0.01936,8.26,1
28468,0.977,23.91,86.1,0.04981,0.003195,0.01562,9.14,1
28481,1.099,21.17,76.2,0.0507,0.00373,0.01846,9.18,1
28494,0.917,25.41,91.5,0.05148,0.003306,0.0186,11.75,1
28507,1.144,20.22,72.8,0.05273,0.00284,0.02472,9.34,1
28520,1.008,22.96,82.7,0.05062,0.00278,0.02195,9.41,1
28533,1.0425,22.11,79.6,0.05248,0.003055,0.0187,10.11,1
28546,1.35,17.53,63.1,0.05216,0.003545,0.01932,9.05,1
28559,1.005,22.79,82.0,0.0509,0.003043,0.02248,11.81,1
28572,1.184,19.58,70.5,0.05237,0.003795,0.02035,10.13,1
28585,1.0245,22.53,81.1,0.05008,0.003495,0.02145,10.91,1
28598,1.135,20.4,73.4,0.05351,0.003435,0.02011,9.27,1
28611,1.045,22.2,79.9,0.05041,0.003025,0.02064,9.12,1
28624,1.2,19.35,69.7,0.05065,0.002834,0.02024,8.25,1
28637,1.1085,20.66,74.4,0.05084,0.00329,0.01911,10.36,1
28650,1.3595,17.0,61.2,0.05208,0.003401,0.02314,9.42,1
28663,1.238,18.63,67.1,0.05192,0.003369,0.01669,9.28,1
28676,1.312,17.67,63.6,0.05159,0.003127,0.01968,9.17,1
28689,1.1225,20.46,73.7,0.05449,0.00359,0.02166,10.78,1
28702,0.983,23.5,84.6,0.05289,0.002873,0.01932,10.4,1
28715,0.888,26.14,94.1,0.05065,0.002891,0.01669,10.92,1
28728,1.114,20.9,75.2,0.05111,0.00308,0.01571,10.22,1
28741,1.0085,22.97,82.7,0.05257,0.003025,0.02158,10.14,1
28754,1.0685,21.64,77.9,0.05266,0.003615,0.01751,10.14,1
28767,1.2715,18.21,65.5,0.05294,0.003207,0.01815,8.39,1
28780,1.452,16.19,58.3,0.05162,0.003515,0.01828,7.3,1
28793,1.032,22.27,80.2,0.05182,0.003274,0.01893,10.52,1
28806,1.1355,20.51,73.8,0.05204,0.003127,0.01839,8.32,1
28819,1.0485,21.85,78.7,0.0524,0.00297,0.01564,10.5,1
28832,1.013,22.94,82.6,0.05217,0.003721,0.0194,9.83,1
28845,1.0445,22.1,79.6,0.05408,0.003089,0.01909,10.27,1
28858,1.128,20.76,74.7,0.0528,0.003041,0.02113,10.52,1
28871,1.2435,19.02,68.5,0.05202,0.003522,0.02258,9.57,1
28884,1.2085,19.38,69.8,0.05153,0.003667,0.02083,8.61,1
28897,0.9885,23.65,85.2,0.0512,0.003459,0.02179,10.24,1
28910,1.2835,18.03,64.9,0.05371,0.003323,0.01838,8.83,1
28923,1.2245,18.85,67.8,0.05216,0.00324,0.01484,9.06,1
28936,1.224,18.96,68.3,0.05224,0.003033,0.01827,8.27,1
28949,1.1465,19.99,72.0,0.05178,0.003166,0.01861,10.15,1
28962,1.0645,21.86,78.7,0.04928,0.002824,0.02128,8.08,1
28975,1.03,22.53,81.1,0.05025,0.003263,0.0231,10.61,1
28988,1.0375,22.41,80.7,0.05272,0.003459,0.02302,9.55,1
29001,1.47,16.34,58.8,0.05298,0.003103,0.01853,8.41,1
29014,1.0355,22.28,80.2,0.0527,0.002865,0.01945,9.8,1
29027,0.979,23.46,84.5,0.05306,0.003205,0.02469,11.15,1
29040,1.073,21.51,77.4,0.05179,0.002851,0.0209,9.87,1
29053,1.0645,21.64,77.9,0.05088,0.003315,0.01789,9.86,1
29066,0.9035,25.7,92.5,0.05123,0.003393,0.01107,12.01,1
29079,1.01,22.79,82.1,0.05351,0.003267,0.01499,10.6,1
29092,1.258,18.24,65.7,0.05071,0.003023,0.02282,10.04,1
29105,0.9635,24.21,87.1,0.05217,0.003402,0.01927,11.28,1
29118,1.213,19.17,69.0,0.05291,0.003198,0.01817,8.9,1
29131,1.084,21.47,77.3,0.05324,0.003338,0.01804,9.83,1
29144,1.1245,20.28,73.0,0.05166,0.003105,0.01828,10.62,1
29157,1.0955,21.15,76.1,0.05082,0.003101,0.02367,9.85,1
29170,1.281,18.01,64.8,0.05241,0.00317,0.01751,8.8,1
29183,0.9205,25.0,90.0,0.05113,0.003194,0.01791,11.92,1
29196,1.527,15.2,54.7,0.05041,0.003055,0.02282,7.73,1
29209,0.998,23.3,83.9,0.05237,0.003707,0.02158,11.58,1
29222,1.084,21.16,76.2,0.05153,0.003002,0.02051,11.37,1
29235,1.2675,18.27,65.8,0.05159,0.003019,0.02081,9.35,1
29248,1.119,20.33,73.2,0.05249,0.003073,0.02169,11.1,1
29261,1.079,21.21,76.4,0.05196,0.003134,0.02207,10.5,1
29274,1.093,21.11,76.0,0.05219,0.003533,0.01512,10.37,1
29287,0.9415,24.5,88.2,0.05259,0.003073,0.02487,11.17,1
29300,1.148,20.04,72.2,0.05446,0.003019,0.01999,9.41,1
29313,1.055,22.04,79.3,0.05399,0.003237,0.02642,10.49,1
29326,1.12,20.56,74.0,0.05373,0.003279,0.01774,10.04,1
29339,0.989,23.39,84.2,0.05263,0.002813,0.01795,10.32,1
29352,0.9335,24.74,89.0,0.05239,0.002964,0.02663,11.24,1
29365,1.2115,19.31,69.5,0.05202,0.003566,0.01326,8.7,1
29378,0.8995,25.66,92.4,0.0532,0.002699,0.01902,11.5,1
29391,1.0255,22.72,81.8,0.05268,0.003174,0.01898,10.2,1
29404,1.1465,20.35,73.3,0.05223,0.003396,0.01565,10.2,1
29417,1.1015,21.06,75.8,0.05239,0.003201,0.02559,9.46,1
29430,1.05,22.1,79.5,0.05115,0.002911,0.01589,9.63,1
29443,1.1845,19.4,69.8,0.0493,0.003235,0.01823,9.74,1
29456,1.216,19.1,68.7,0.05239,0.00336,0.0166,8.87,1
29469,1.1575,19.92,71.7,0.05278,0.003295,0.01805,9.43,1
29482,1.1645,19.88,71.6,0.05204,0.003199,0.02478,8.73,1
29495,1.215,18.85,67.9,0.05146,0.003188,0.01716,9.98,1
29508,1.0735,21.48,77.3,0.05026,0.003395,0.02338,9.75,1
29521,1.0195,22.44,80.8,0.05306,0.002772,0.02018,10.78,1
29534,0.944,24.6,88.6,0.05281,0.00284,0.02146,10.15,1
29547,1.241,18.31,65.9,0.0531,0.003111,0.01974,11.23,1
29560,1.107,20.84,75.0,0.05152,0.003047,0.01923,9.22,1
29573,0.986,23.64,85.1,0.05287,0.002967,0.02129,9.39,1
29586,1.2265,18.69,67.3,0.05257,0.002936,0.0195,9.19,1
29599,1.125,20.14,72.5,0.05205,0.00278,0.0182,10.97,1
29612,1.129,20.28,73.0,0.05178,0.00262,0.01794,10.03,1
29625,1.2785,17.97,64.7,0.05093,0.003404,0.02366,10.38,1
29638,1.079,22.09,79.5,0.05164,0.003628,0.01933,11.0,1
29651,1.0395,22.17,79.8,0.05142,0.003082,0.02479,10.1,1
29664,1.1735,19.8,71.3,0.05157,0.003267,0.01956,9.88,1
29677,1.1305,20.49,73.8,0.05306,0.003495,0.0214,9.44,1
29690,1.0785,21.34,76.8,0.0524,0.003705,0.01892,10.79,1
29703,1.0625,21.62,77.8,0.05276,0.002993,0.0171,10.04,1
29716,1.0035,22.99,82.8,0.05239,0.002969,0.0193,10.82,1
29729,1.1025,20.96,75.5,0.05154,0.003499,0.0174,10.99,1
29742,1.02,22.74,81.9,0.05066,0.003045,0.02173,10.55,1
29755,1.3185,17.57,63.3,0.05191,0.003374,0.01751,9.12,1
29768,0.9865,23.62,85.0,0.05163,0.003304,0.0159,11.2,1
29781,1.109,20.65,74.3,0.05312,0.002845,0.02361,9.9,1
29794,0.9615,24.16,87.0,0.05202,0.003005,0.01766,10.32,1
29807,1.154,20.0,72.0,0.05173,0.003251,0.02237,9.16,1
29820,1.038,22.37,80.5,0.05324,0.003203,0.01788,10.18,1
29833,0.907,25.49,91.8,0.05244,0.002873,0.02158,12.37,1
29846,0.9735,23.6,84.9,0.05214,0.002864,0.02216,11.14,1
29859,0.995,23.28,83.8,0.05218,0.003082,0.02294,10.4,1
29872,1.1845,19.56,70.4,0.05298,0.003802,0.01429,11.55,1
29885,1.05,22.07,79.5,0.05209,0.003297,0.017,10.69,1
29898,1.051,21.94,79.0,0.05272,0.003176,0.02306,10.07,1
29911,0.898,25.74,92.7,0.0528,0.002695,0.02626,11.93,1
29924,1.1965,19.27,69.4,0.05133,0.003218,0.02177,9.56,1
29937,1.07,21.7,78.1,0.05183,0.003149,0.02266,10.46,1
29950,1.333,17.33,62.4,0.05165,0.003198,0.01711,8.62,1
29963,1.096,20.99,75.6,0.05158,0.002869,0.02073,9.36,1
29976,1.0745,21.33,76.8,0.05387,0.003036,0.02377,10.67,1
29989,1.026,22.44,80.8,0.05175,0.002992,0.01327,10.05,1
30002,1.173,19.59,70.5,0.05456,0.003307,0.0179,9.92,1
30015,0.9625,23.97,86.3,0.05154,0.003318,0.02003,11.67,1
30028,1.114,21.09,75.9,0.05161,0.003636,0.021,10.07,1
30041,1.1725,19.61,70.6,0.05117,0.002921,0.02618,10.76,1
30054,1.058,21.94,79.0,0.05393,0.002702,0.0177,8.77,1
30067,1.204,19.13,68.9,0.05264,0.002935,0.02014,9.81,1
30080,1.441,16.1,58.0,0.05265,0.002949,0.02064,7.47,1
30093,1.128,20.78,74.8,0.05244,0.003318,0.02346,8.43,1
30106,1.1785,19.93,71.8,0.05112,0.003176,0.02167,9.49,1
30119,1.277,18.04,64.9,0.05152,0.003147,0.0207,9.21,1
30132,1.28,18.1,65.1,0.05147,0.00298,0.01887,7.79,1
30145,1.028,23.08,83.1,0.05308,0.00369,0.02133,11.0,1
30158,0.956,24.29,87.4,0.05226,0.003432,0.02714,10.71,1
30171,0.8615,26.8,96.5,0.04941,0.002725,0.01932,11.34,1
30184,1.081,21.28,76.6,0.05056,0.002853,0.01781,10.02,1
30197,0.9775,23.57,84.9,0.05264,0.002759,0.02133,10.83,1
30210,1.081,21.25,76.5,0.05176,0.003198,0.02351,10.25,1
30223,1.116,20.46,73.7,0.05051,0.003231,0.01805,10.63,1
30236,1.1715,19.58,70.5,0.05103,0.003356,0.02079,11.52,1
30249,1.081,21.48,77.3,0.05152,0.003477,0.02185,9.11,1
30262,1.1065,20.98,75.5,0.05283,0.00296,0.02116,8.49,1
30275,1.0035,23.0,82.8,0.0513,0.003296,0.01506,10.31,1
30288,1.2155,18.92,68.1,0.05285,0.003137,0.01981,9.23,1
30301,1.2395,18.54,66.8,0.05225,0.003142,0.0248,9.45,1
30314,1.236,18.78,67.6,0.05198,0.003426,0.01997,10.35,1
30327,1.0435,21.98,79.1,0.05289,0.002893,0.01861,10.35,1
30340,1.209,19.25,69.3,0.05372,0.003416,0.02146,9.06,1
30353,0.949,24.69,88.9,0.05254,0.00324,0.01934,11.11,1
30366,1.0785,21.23,76.4,0.05121,0.002855,0.01979,11.12,1
30379,1.1155,20.63,74.3,0.05257,0.003239,0.02293,10.11,1
30392,1.18,19.82,71.3,0.05199,0.00323,0.01676,8.29,1
30405,1.029,22.43,80.7,0.0519,0.003282,0.01919,9.95,1
30418,1.0885,20.87,75.1,0.05111,0.003235,0.02318,12.12,1
30431,1.1355,20.29,73.0,0.05177,0.003093,0.02157,9.33,1
30444,1.0215,22.59,81.3,0.04999,0.002872,0.01651,9.56,1
30457,1.0795,21.18,76.3,0.05232,0.003238,0.02246,10.87,1
30470,1.153,19.99,72.0,0.05094,0.002732,0.01757,9.11,1
30483,1.121,20.63,74.3,0.05193,0.003533,0.01764,9.55,1
30496,1.055,21.78,78.4,0.05188,0.003511,0.01843,10.78,1
30509,1.1955,19.44,70.0,0.05331,0.003365,0.01836,8.66,1
30522,1.136,20.61,74.2,0.05309,0.00348,0.01739,10.67,1
30535,1.0915,20.91,75.3,0.05326,0.003073,0.02169,10.86,1
30548,0.9495,24.31,87.5,0.0521,0.002898,0.01931,10.81,1
30561,0.9985,22.75,81.9,0.04937,0.00286,0.01731,11.7,1
30574,1.0565,21.93,78.9,0.05154,0.003463,0.02417,11.1,1
30587,1.0695,21.47,77.3,0.0498,0.003126,0.01917,9.99,1
30600,1.0835,21.87,78.7,0.05211,0.003507,0.01991,11.56,1
30613,1.015,22.82,82.1,0.05301,0.002957,0.01717,9.59,1
30626,1.189,19.65,70.7,0.05238,0.003627,0.02086,8.84,1
30639,1.125,20.65,74.3,0.05212,0.003023,0.02518,9.91,1
30652,1.326,17.48,62.9,0.05206,0.003219,0.01585,8.56,1
30665,1.2115,18.71,67.3,0.05306,0.003145,0.01958,11.83,1
30678,0.9855,23.37,84.1,0.05172,0.002928,0.02114,10.31,1
30691,1.203,19.39,69.8,0.0534,0.003246,0.01895,7.87,1
30704,1.0585,21.95,79.0,0.05194,0.003308,0.0152,11.33,1
30717,1.238,18.67,67.2,0.05026,0.003554,0.01904,9.81,1
30730,1.01,22.62,81.4,0.05168,0.00253,0.0192,10.59,1
30743,1.1685,19.46,70.1,0.05252,0.003023,0.02297,10.82,1
30756,1.586,14.99,54.0,0.05309,0.003531,0.02305,7.12,1
30769,1.133,20.33,73.2,0.0515,0.002893,0.01514,9.52,1
30782,1.385,16.77,60.4,0.0512,0.00341,0.02034,8.82,1
30795,1.0265,22.46,80.9,0.05167,0.003291,0.01857,11.29,1
30808,1.0275,22.32,80.3,0.05034,0.003126,0.01796,10.48,1
30821,1.2605,18.29,65.9,0.05215,0.003301,0.01851,9.11,1
30834,1.2175,18.83,67.8,0.05146,0.003119,0.02103,9.58,1
30847,1.3565,17.4,62.6,0.05245,0.003159,0.02508,7.84,1
30860,1.238,18.86,67.9,0.05304,0.003624,0.01548,8.86,1
30873,1.026,22.97,82.7,0.05004,0.003184,0.02204,11.08,1
30886,0.9855,23.45,84.4,0.05103,0.003347,0.01818,10.29,1
30899,1.281,18.05,65.0,0.05266,0.003267,0.02309,8.88,1
30912,0.9715,23.76,85.5,0.05136,0.003061,0.02108,10.63,1
30925,1.158,20.14,72.5,0.05387,0.003291,0.017,8.17,1
30938,0.9405,24.86,89.5,0.05411,0.003282,0.01366,9.91,1
30951,1.247,18.4,66.2,0.05235,0.002928,0.01937,9.71,1
30964,1.125,20.37,73.3,0.05248,0.003072,0.02063,10.0,1
30977,1.0675,21.57,77.6,0.05149,0.002866,0.01754,9.86,1
30990,1.113,20.91,75.3,0.05122,0.003514,0.01812,9.22,1
31003,1.0755,21.43,77.2,0.05126,0.003324,0.02298,9.85,1
31016,1.268,18.11,65.2,0.05102,0.003006,0.0168,9.04,1
31029,0.919,25.44,91.6,0.05171,0.003086,0.0198,10.12,1
31042,1.313,17.67,63.6,0.05325,0.003027,0.0207,7.61,1
31055,1.113,20.77,74.8,0.05332,0.003302,0.01562,9.45,1
31068,1.0135,23.22,83.6,0.05018,0.002657,0.01646,8.31,1
31081,1.1535,19.96,71.9,0.05049,0.003123,0.01772,9.31,1
31094,1.2435,18.72,67.4,0.05171,0.003643,0.0268,8.77,1
31107,0.986,23.48,84.5,0.05133,0.002997,0.01884,9.92,1
31120,1.074,21.82,78.5,0.05157,0.003527,0.02207,9.19,1
31133,1.146,20.5,73.8,0.05267,0.003682,0.0182,10.44,1
31146,1.2185,18.89,68.0,0.05325,0.002856,0.02088,8.71,1
31159,1.127,20.48,73.7,0.05154,0.003375,0.01684,11.59,1
31172,1.219,18.89,68.0,0.05122,0.003137,0.02043,9.06,1
31185,1.054,21.92,78.9,0.05286,0.003347,0.0182,10.61,1
31198,1.052,21.84,78.6,0.05208,0.002778,0.02571,10.98,1
31211,1.0705,21.37,76.9,0.05375,0.00276,0.01829,10.5,1
31224,1.2665,18.2,65.5,0.0501,0.003175,0.01681,10.33,1
31237,1.0175,22.89,82.4,0.05276,0.003346,0.01977,10.39,1
31250,1.0135,22.65,81.5,0.05026,0.003267,0.02146,10.63,1
31263,1.1435,20.38,73.4,0.05104,0.003313,0.0257,8.84,1
31276,1.2755,18.11,65.2,0.05159,0.003058,0.01804,9.18,1
31289,1.078,21.52,77.5,0.05152,0.003058,0.01734,10.8,1
31302,1.1465,20.04,72.1,0.05044,0.003136,0.01961,9.59,1
31315,1.333,17.8,64.1,0.05286,0.003379,0.01545,9.73,1
31328,1.2465,18.51,66.6,0.05241,0.003203,0.01997,8.85,1
31341,1.0755,21.34,76.8,0.05134,0.003304,0.02121,10.79,1
31354,0.955,24.15,87.0,0.0522,0.003095,0.02364,10.82,1
31367,1.002,23.07,83.1,0.05057,0.002889,0.01725,10.07,1
31380,1.2995,17.87,64.3,0.05167,0.003412,0.01632,8.4,1
31393,1.186,20.16,72.6,0.05389,0.0035,0.01805,11.34,1
31406,1.016,22.92,82.5,0.05265,0.003099,0.01679,9.66,1
31419,1.135,20.82,74.9,0.05201,0.00348,0.01985,9.9,1
31432,1.069,21.79,78.5,0.05138,0.003208,0.02133,8.91,1
31445,1.1335,20.98,75.5,0.05236,0.003741,0.02313,10.58,1
31458,1.127,20.78,74.8,0.05265,0.003393,0.02384,9.98,1
31471,1.0185,22.89,82.4,0.05174,0.003346,0.01847,9.04,1
31484,1.15,20.15,72.5,0.05167,0.003116,0.02078,8.52,1
31497,1.0725,21.44,77.2,0.05134,0.002807,0.01973,9.57,1
31510,1.1155,20.72,74.6,0.05093,0.003182,0.02134,9.39,1
31523,1.2415,19.1,68.8,0.05146,0.00322,0.02016,12.03,1
31536,1.1735,19.5,70.2,0.05212,0.003093,0.01925,10.06,1
31549,1.1515,19.92,71.7,0.05324,0.003214,0.02306,10.11,1
31562,0.9715,23.91,86.1,0.05175,0.003418,0.02029,10.23,1
31575,1.111,21.08,75.9,0.05077,0.003105,0.017,10.95,1
31588,1.498,15.69,56.5,0.05281,0.003034,0.01785,8.07,1
31601,1.531,15.26,54.9,0.05295,0.002845,0.01697,8.4,1
31614,1.199,19.25,69.3,0.05436,0.003437,0.0255,9.84,1
31627,1.239,18.67,67.2,0.0522,0.003078,0.01571,8.31,1
31640,1.162,19.89,71.6,0.05174,0.003087,0.02237,8.71,1
31653,1.095,21.14,76.1,0.05279,0.003218,0.01926,10.55,1
31666,1.089,20.9,75.3,0.05291,0.00296,0.02117,11.0,1
