seed,finish_time_s,success,mass_kg,cda_m2,crr,thrust_f0_n,launch_loss_ratio,yaw_deg
72134,0.602000,1,0.053284,0.00152740,0.014107,16.5828,0.04245,0.43096
72151,0.617400,1,0.053402,0.00132888,0.012977,17.4859,0.08364,-0.38669
72168,0.616000,1,0.051983,0.00148813,0.013384,16.9859,0.05914,0.44987
72185,0.628600,1,0.053164,0.00133373,0.021972,17.4177,0.04071,0.66748
72202,0.601300,1,0.050506,0.00133237,0.014811,16.9966,0.06764,-0.56588
72219,0.599200,1,0.053012,0.00142249,0.017990,17.7457,0.05321,0.44155
72236,0.606900,1,0.050891,0.00156646,0.022599,18.1601,0.05650,-1.88960
72253,0.590100,1,0.053557,0.00148095,0.013218,17.5933,0.06546,-1.85548
72270,0.597800,1,0.052482,0.00137507,0.017708,17.7169,0.06264,0.07679
72287,0.653100,1,0.051364,0.00147319,0.020240,17.0309,0.07337,0.33567
72304,0.577500,1,0.051888,0.00142688,0.018981,18.7457,0.05464,0.52631
72321,0.659400,1,0.051904,0.00133569,0.015302,15.8903,0.07596,1.55434
72338,0.603400,1,0.051505,0.00136339,0.022570,16.9422,0.03861,-1.88747
72355,0.578200,1,0.051946,0.00133848,0.021164,16.5793,0.06266,-0.42237
72372,0.598500,1,0.051899,0.00143263,0.017256,18.9884,0.09047,-0.85568
72389,0.625100,1,0.052248,0.00136711,0.025693,18.1145,0.04463,-0.91876
72406,0.656600,1,0.051726,0.00145571,0.023203,17.0768,0.07175,-0.21277
72423,0.592200,1,0.051422,0.00156429,0.017502,18.7464,0.08420,-0.07329
72440,0.634200,1,0.051289,0.00144144,0.016311,17.4337,0.05616,-0.66503
72457,0.671300,1,0.051908,0.00153914,0.016155,17.5922,0.07265,-0.49388
72474,0.580300,1,0.051206,0.00132043,0.019263,19.2774,0.04099,-0.48375
72491,0.599900,1,0.048895,0.00152653,0.019075,17.8450,0.06642,-0.63121
72508,0.615300,1,0.052009,0.00151672,0.018172,17.3529,0.05583,1.47052
72525,0.581000,1,0.053061,0.00134613,0.020832,19.0326,0.05490,-1.81532
72542,0.553000,1,0.051211,0.00131835,0.013133,19.3107,0.08372,0.10532
72559,0.561400,1,0.051932,0.00156165,0.014885,21.0782,0.05817,0.94196
72576,0.602700,1,0.053207,0.00142154,0.022899,20.0700,0.07327,-0.70120
72593,0.603400,1,0.051444,0.00139791,0.022536,17.1799,0.02391,0.40551
72610,0.547400,1,0.050737,0.00154939,0.023726,20.9774,0.04955,0.13272
72627,0.623000,1,0.054218,0.00144862,0.017066,17.7112,0.07928,-0.78458
72644,0.615300,1,0.051934,0.00133178,0.028930,18.4234,0.06566,-0.00271
72661,0.589400,1,0.052742,0.00162783,0.024021,19.3135,0.05714,0.65965
72678,0.605500,1,0.053772,0.00155246,0.020035,18.5363,0.05169,0.28618
72695,0.592900,1,0.050958,0.00166440,0.016215,17.0179,0.07018,0.11698
72712,0.669900,1,0.052471,0.00142367,0.024218,14.7656,0.06535,1.33736
72729,0.629300,1,0.052352,0.00143995,0.014483,19.9157,0.05309,-0.00939
72746,0.615300,1,0.052510,0.00145964,0.020074,19.2235,0.06958,-0.74740
72763,0.609700,1,0.052709,0.00135203,0.016631,18.2445,0.08020,-0.19758
72780,0.592900,1,0.052751,0.00148127,0.012657,18.8239,0.05819,-1.11376
72797,0.631400,1,0.051713,0.00153569,0.021270,16.3015,0.05586,-0.55228
72814,0.704200,1,0.053496,0.00144889,0.016851,14.0961,0.05842,-1.84029
72831,0.568400,1,0.051326,0.00149971,0.013780,20.8511,0.05652,-0.10915
72848,0.574700,1,0.049996,0.00142376,0.021157,18.0532,0.04786,1.16957
72865,0.634200,1,0.053913,0.00122529,0.014503,15.0009,0.01250,-0.21707
72882,0.611800,1,0.051202,0.00147991,0.020605,18.0048,0.05834,-0.43831
72899,0.643300,1,0.052721,0.00150980,0.019671,16.0101,0.04981,1.42308
72916,0.557900,1,0.052588,0.00157458,0.015403,18.9291,0.05750,-1.04101
72933,0.606900,1,0.052369,0.00139530,0.016952,17.2578,0.06105,0.90291
72950,0.574000,1,0.048298,0.00137921,0.015736,18.2317,0.05109,-1.85317
72967,0.658700,1,0.053377,0.00144227,0.015964,15.4111,0.09096,0.66045
72984,0.617400,1,0.052465,0.00150218,0.021469,16.6843,0.04797,-1.02213
73001,0.567700,1,0.053040,0.00141989,0.020926,20.2840,0.04956,-0.55913
73018,0.592900,1,0.052638,0.00150917,0.015340,17.2038,0.04179,-0.03664
73035,0.602700,1,0.051832,0.00149848,0.024634,17.8351,0.07293,0.40267
73052,0.614600,1,0.053476,0.00137313,0.019349,17.2743,0.05373,-0.11119
73069,0.599200,1,0.052333,0.00129093,0.023299,17.7331,0.06059,-0.66072
73086,0.575400,1,0.054077,0.00151070,0.017798,18.5361,0.04800,-0.31632
73103,0.647500,1,0.052670,0.00143149,0.023751,16.4041,0.08443,1.35836
73120,0.601300,1,0.051199,0.00146024,0.016771,16.2050,0.07454,0.13453
73137,0.597800,1,0.051105,0.00137474,0.019455,17.3373,0.05329,0.26085
73154,0.601300,1,0.051509,0.00134540,0.020325,17.2935,0.05207,-0.02720
73171,0.639100,1,0.053465,0.00146473,0.016336,16.8080,0.05761,0.81063
73188,0.611800,1,0.051770,0.00147405,0.024028,16.4533,0.04587,0.11613
73205,0.565600,1,0.052848,0.00140957,0.013548,19.4395,0.04488,-0.55952
73222,0.567700,1,0.049559,0.00140085,0.014924,18.0239,0.04676,-1.06022
73239,0.632100,1,0.051553,0.00159798,0.023044,15.8183,0.03853,0.26940
73256,0.649600,1,0.052580,0.00145806,0.017111,18.1617,0.06244,0.72338
73273,0.583100,1,0.051781,0.00148341,0.015982,17.6062,0.03070,-0.14211
73290,0.594300,1,0.052202,0.00138531,0.022389,17.3004,0.05874,-0.77138
73307,0.679000,1,0.051227,0.00158211,0.020906,16.8445,0.06045,-1.12445
73324,0.632100,1,0.053038,0.00134280,0.024142,16.7553,0.07044,-0.02457
73341,0.679700,1,0.052929,0.00139790,0.020148,14.9973,0.05829,-0.23046
73358,0.602700,1,0.052781,0.00152302,0.013484,18.1508,0.05134,1.09078
73375,0.604800,1,0.051979,0.00159807,0.019172,18.6763,0.06194,0.31247
73392,0.608300,1,0.054258,0.00132976,0.015764,18.2587,0.05623,0.86418
73409,0.594300,1,0.050954,0.00137909,0.024799,16.8803,0.04698,-0.69713
73426,0.549500,1,0.050657,0.00159931,0.014975,18.7890,0.07891,-0.78961
73443,0.572600,1,0.051018,0.00143074,0.022241,19.0120,0.07179,0.05344
73460,0.547400,1,0.051874,0.00149725,0.013253,20.0595,0.07334,-0.43725
73477,0.554400,1,0.052445,0.00127263,0.018458,20.1727,0.06694,0.65173
73494,0.655900,1,0.051765,0.00152496,0.018785,16.5468,0.07897,-0.93966
73511,0.580300,1,0.051897,0.00151478,0.020202,17.7574,0.05226,0.23364
73528,0.581700,1,0.051181,0.00150655,0.022808,18.5918,0.07719,-0.32434
73545,0.677600,1,0.052880,0.00133195,0.015169,16.9085,0.07339,-0.67864
73562,0.588000,1,0.050859,0.00141529,0.018685,19.6634,0.05314,-0.97203
73579,0.621600,1,0.051587,0.00151476,0.022012,17.2448,0.05095,-0.51476
73596,0.609000,1,0.050609,0.00147823,0.016893,17.9574,0.09871,0.16897
73613,0.601300,1,0.050567,0.00152026,0.027178,17.6469,0.06131,-2.41544
73630,0.651000,1,0.053174,0.00152110,0.020609,17.4623,0.08065,0.99723
73647,0.672000,1,0.050889,0.00145255,0.013745,14.3960,0.08822,-0.92109
73664,0.560700,1,0.051070,0.00162295,0.016071,20.0891,0.05835,-0.04117
73681,0.593600,1,0.050857,0.00128719,0.019974,19.0795,0.05532,-0.58022
73698,0.581700,1,0.051204,0.00154311,0.016054,18.3949,0.05055,-1.16183
73715,0.590800,1,0.053873,0.00142237,0.018082,18.8706,0.07867,0.62016
73732,0.615300,1,0.052210,0.00139995,0.021142,17.3429,0.04257,0.22596
73749,0.595700,1,0.053442,0.00144818,0.013383,20.2615,0.06431,-0.52820
73766,0.622300,1,0.051990,0.00161014,0.017668,17.0933,0.03225,-1.47431
73783,0.604800,1,0.052671,0.00130847,0.019429,18.8946,0.05692,0.00133
73800,0.629300,1,0.052380,0.00140198,0.014278,17.0319,0.04602,0.42703
73817,0.618100,1,0.051445,0.00144347,0.018728,17.2233,0.05646,-0.87133
73834,0.666400,1,0.051412,0.00146037,0.015773,16.3635,0.06310,-0.34990
73851,0.619500,1,0.050807,0.00147421,0.014091,16.9226,0.08051,0.39647
73868,0.610400,1,0.050957,0.00151462,0.015062,18.1920,0.05354,0.60538
73885,0.648200,1,0.052709,0.00144635,0.017028,17.2176,0.07709,1.59166
73902,0.583800,1,0.052846,0.00125138,0.016713,19.2092,0.04750,0.89521
73919,0.591500,1,0.052589,0.00123040,0.013464,17.9766,0.06623,0.88322
73936,0.616700,1,0.052592,0.00155045,0.021096,16.8476,0.06575,-0.03188
73953,0.587300,1,0.052045,0.00137500,0.018634,17.7994,0.04134,-0.50341
73970,0.653800,1,0.053391,0.00136679,0.014112,16.5409,0.06018,-1.52181
73987,0.578900,1,0.049344,0.00147075,0.016364,19.5243,0.07233,-0.10124
74004,0.581000,1,0.053625,0.00126917,0.021139,18.7739,0.04395,0.86825
74021,0.556500,1,0.050132,0.00143123,0.016230,20.1760,0.04344,-0.26788
74038,0.651000,1,0.054044,0.00147868,0.013624,17.2481,0.05003,0.24281
74055,0.582400,1,0.051808,0.00136276,0.011960,19.1468,0.03389,-1.58118
74072,0.559300,1,0.052064,0.00155428,0.018822,18.7909,0.07969,-1.62548
74089,0.641200,1,0.053143,0.00136688,0.019029,16.1175,0.06742,-0.43390
74106,0.686700,1,0.052761,0.00134526,0.012673,16.8034,0.05790,-0.50113
74123,0.562100,1,0.052449,0.00141540,0.018091,20.1311,0.06924,-0.15225
74140,0.660100,1,0.051143,0.00168336,0.013813,15.3038,0.05697,-1.97469
74157,0.643300,1,0.053337,0.00141321,0.018012,15.5289,0.04932,-0.83281
74174,0.648200,1,0.052238,0.00137742,0.022602,17.4228,0.07109,0.85214
74191,0.618100,1,0.052524,0.00144652,0.010637,18.3808,0.08049,-0.90424
74208,0.606200,1,0.052491,0.00143194,0.016457,19.3704,0.05162,-0.54868
74225,0.628600,1,0.050555,0.00148006,0.016422,17.5196,0.04688,2.11286
74242,0.571900,1,0.052500,0.00137853,0.010664,19.3815,0.05891,-0.43212
74259,0.649600,1,0.053397,0.00140290,0.013103,17.3155,0.07995,0.16907
74276,0.544600,1,0.049935,0.00130190,0.018640,19.1442,0.04460,0.40819
74293,0.564900,1,0.053337,0.00142280,0.017250,18.4606,0.05300,-0.58305
74310,0.624400,1,0.051762,0.00134156,0.022818,19.0647,0.06002,0.48230
74327,0.612500,1,0.053569,0.00143578,0.019261,19.5290,0.05297,1.09748
74344,0.569800,1,0.053657,0.00146129,0.016228,18.6593,0.07221,0.81624
74361,0.554400,1,0.049779,0.00136229,0.014794,17.9414,0.04928,-1.54854
74378,0.643300,1,0.052224,0.00160437,0.017715,16.7613,0.06113,1.04499
74395,0.624400,1,0.052148,0.00153032,0.022036,17.3413,0.06843,-0.26225
74412,0.646100,1,0.052989,0.00133542,0.020019,18.8361,0.05633,0.65384
74429,0.660100,1,0.052294,0.00161698,0.014550,17.3580,0.07018,0.40338
74446,0.616700,1,0.051228,0.00143372,0.018944,19.8492,0.05148,1.12034
74463,0.571200,1,0.051890,0.00151678,0.016216,17.9928,0.04888,-0.61521
74480,0.669200,1,0.051899,0.00159493,0.016367,16.9520,0.08950,1.37794
74497,0.616000,1,0.053049,0.00141615,0.019767,17.2327,0.06821,-1.49387
74514,0.575400,1,0.049747,0.00152723,0.019288,20.6514,0.04619,0.82428
74531,0.543200,1,0.053254,0.00145375,0.018712,20.8746,0.04594,0.54657
74548,0.635600,1,0.052986,0.00150368,0.018938,18.0680,0.08326,-0.30599
74565,0.576800,1,0.051160,0.00150599,0.008524,19.1279,0.06100,-1.23135
74582,0.581700,1,0.050671,0.00130829,0.009997,19.9743,0.08340,-0.83395
74599,0.602700,1,0.051758,0.00142743,0.017157,18.2381,0.06892,0.79678
74616,0.549500,1,0.050830,0.00132558,0.022840,17.9753,0.04010,0.21877
74633,0.655200,1,0.050868,0.00147608,0.015471,17.5970,0.06882,-0.11392
74650,0.629300,1,0.051348,0.00148520,0.014035,18.2948,0.05840,-1.14674
74667,0.653800,1,0.053346,0.00156669,0.018703,18.5017,0.05041,0.28240
74684,0.571200,1,0.052953,0.00139445,0.014125,19.4829,0.04080,0.09899
74701,0.586600,1,0.052161,0.00145864,0.016823,19.0664,0.06692,-0.08526
74718,0.609000,1,0.053849,0.00147806,0.018390,17.8253,0.05141,0.26109
74735,0.616000,1,0.049508,0.00161965,0.016682,16.2796,0.04928,0.48466
74752,0.627200,1,0.050645,0.00143938,0.016140,19.9739,0.08652,-1.15450
74769,0.628600,1,0.052594,0.00145432,0.019686,18.3657,0.05901,2.17142
74786,0.590100,1,0.051595,0.00153234,0.022015,18.4072,0.05848,0.53891
74803,0.561400,1,0.050520,0.00143351,0.013059,18.1684,0.05329,-1.46672
74820,0.669200,1,0.052406,0.00148750,0.012085,16.3812,0.06500,-0.67421
74837,0.560700,1,0.053917,0.00140127,0.021773,19.9395,0.05314,0.48077
74854,0.615300,1,0.051121,0.00160665,0.013832,16.5984,0.06140,1.38933
74871,0.609700,1,0.052224,0.00136938,0.018979,16.9965,0.10236,0.07510
74888,0.664300,1,0.054714,0.00135981,0.015036,15.6685,0.06418,-0.32596
74905,0.695100,1,0.051385,0.00147226,0.017539,14.3106,0.08570,-0.08332
74922,0.629300,1,0.051615,0.00153382,0.017823,17.0977,0.04254,-0.44080
74939,0.597800,1,0.054211,0.00138721,0.014611,19.8676,0.02923,-0.78915
74956,0.647500,1,0.050458,0.00160268,0.013744,17.1064,0.05366,-0.24808
74973,0.604800,1,0.051601,0.00129662,0.017242,16.9254,0.07174,-0.19328
74990,0.611800,1,0.052304,0.00144950,0.019973,18.0941,0.07004,0.17852
75007,0.564200,1,0.051462,0.00150443,0.017422,17.7048,0.06210,0.16351
75024,0.586600,1,0.051128,0.00133545,0.019794,17.9898,0.06258,0.05077
75041,0.617400,1,0.051810,0.00134343,0.017597,16.9975,0.06402,-1.09389
75058,0.617400,1,0.051395,0.00152963,0.022554,17.2037,0.06353,-1.08969
75075,0.597800,1,0.050889,0.00143290,0.020152,18.1494,0.05535,0.48260
75092,0.540400,1,0.053615,0.00153881,0.020684,21.4969,0.07011,-0.00998
75109,0.557900,1,0.051323,0.00134232,0.017788,19.7705,0.06503,0.13606
75126,0.592200,1,0.051163,0.00138895,0.010615,18.6655,0.06446,0.14207
75143,0.631400,1,0.050792,0.00152725,0.014322,17.5292,0.06107,0.13585
75160,0.597800,1,0.051814,0.00138643,0.014594,18.9744,0.06731,-0.92758
75177,0.576100,1,0.052359,0.00149392,0.015180,18.0502,0.05500,0.14573
75194,0.592900,1,0.051148,0.00147555,0.019762,18.8834,0.04753,1.01382
75211,0.578200,1,0.053104,0.00148169,0.020024,17.4457,0.02806,-0.60897
75228,0.616000,1,0.050595,0.00156635,0.015441,17.3551,0.04851,0.31367
75245,0.721000,1,0.052486,0.00159338,0.021808,14.8559,0.04738,-0.35836
75262,0.602000,1,0.051204,0.00154049,0.015348,19.0852,0.07229,-0.18285
75279,0.605500,1,0.050948,0.00145472,0.020652,19.8073,0.04103,-0.30492
75296,0.583800,1,0.050917,0.00137354,0.021129,19.2801,0.06854,0.32121
75313,0.606900,1,0.050498,0.00139967,0.019740,19.2150,0.04791,-0.10396
75330,0.620900,1,0.050832,0.00153228,0.018190,16.7828,0.05844,1.02436
75347,0.600600,1,0.051079,0.00146511,0.021352,18.2592,0.07375,-1.10572
75364,0.623700,1,0.050938,0.00142724,0.018541,17.8594,0.04816,1.41985
75381,0.667800,1,0.051873,0.00138143,0.014312,15.1706,0.04943,-1.18995
75398,0.611100,1,0.054133,0.00140618,0.017359,17.9449,0.04260,0.06546
75415,0.576100,1,0.052945,0.00146716,0.012169,17.9469,0.03650,-0.40418
75432,0.629300,1,0.051836,0.00151440,0.022673,18.4484,0.06838,-1.14800
75449,0.534800,1,0.052444,0.00138500,0.017222,19.6042,0.04391,-0.42310
75466,0.682500,1,0.053640,0.00144276,0.012530,14.8111,0.04621,0.13041
75483,0.606200,1,0.053109,0.00154340,0.020009,20.1996,0.08179,-0.20051
75500,0.587300,1,0.052562,0.00143221,0.021996,18.4692,0.05133,-0.27077
75517,0.596400,1,0.053726,0.00135970,0.020186,17.4154,0.08224,-0.12986
75534,0.589400,1,0.050603,0.00158494,0.016358,17.8084,0.06384,-0.23790
75551,0.601300,1,0.051305,0.00139457,0.023142,19.5781,0.05942,-0.52719
75568,0.585200,1,0.051858,0.00152792,0.021435,18.3112,0.05294,0.87356
75585,0.585900,1,0.051923,0.00145457,0.019788,19.3536,0.04272,0.35728
75602,0.635600,1,0.052339,0.00134671,0.015484,17.2319,0.04842,-1.36995
75619,0.592200,1,0.051071,0.00151723,0.014698,18.7439,0.06451,0.48957
75636,0.611100,1,0.053254,0.00138487,0.016118,16.9943,0.02728,-1.52682
75653,0.610400,1,0.052110,0.00150310,0.016585,16.9061,0.08252,-1.34621
75670,0.625800,1,0.051796,0.00149763,0.024490,17.2318,0.04719,-0.05912
75687,0.595000,1,0.050727,0.00149835,0.017367,17.1568,0.03860,0.14873
75704,0.658700,1,0.053357,0.00144003,0.021483,15.8345,0.06880,-0.52814
75721,0.585900,1,0.051447,0.00151054,0.017025,18.9790,0.06351,1.75490
75738,0.576100,1,0.052059,0.00157191,0.019289,20.0097,0.05281,-0.78076
75755,0.581000,1,0.050827,0.00161929,0.019780,16.1890,0.04508,0.63299
75772,0.668500,1,0.050692,0.00148108,0.014029,16.2298,0.06876,0.43998
75789,0.637700,1,0.052919,0.00147881,0.021067,15.9932,0.03819,-0.66909
75806,0.628600,1,0.051118,0.00144190,0.013859,17.0131,0.05583,-0.40731
75823,0.623000,1,0.053332,0.00148857,0.013718,17.4898,0.06814,-0.66618
75840,0.563500,1,0.051050,0.00131944,0.016489,17.6503,0.06536,0.05097
75857,0.569100,1,0.052571,0.00148677,0.017262,17.9784,0.04544,0.21763
75874,0.588700,1,0.055456,0.00157001,0.024533,19.5036,0.07326,0.37339
75891,0.599900,1,0.053284,0.00138202,0.016636,18.6562,0.07051,-0.01856
75908,0.618800,1,0.052583,0.00151617,0.021032,18.1147,0.05522,-0.30637
75925,0.585900,1,0.050961,0.00148324,0.016755,17.9139,0.07337,1.06390
75942,0.631400,1,0.052880,0.00148297,0.021899,16.1664,0.03539,2.54489
75959,0.624400,1,0.053340,0.00131934,0.018694,18.3158,0.04308,0.82583
75976,0.613200,1,0.052497,0.00142477,0.019515,19.1535,0.05854,0.07497
75993,0.595000,1,0.052071,0.00134791,0.011344,18.1480,0.05541,-0.48923
76010,0.624400,1,0.052538,0.00145780,0.021736,17.8341,0.06890,-0.83611
76027,0.676900,1,0.051581,0.00140214,0.018807,16.1823,0.06758,2.01935
76044,0.608300,1,0.052254,0.00131817,0.017965,17.6553,0.04996,0.17556
76061,0.599200,1,0.053504,0.00129953,0.014149,17.2740,0.03312,-0.23758
76078,0.588000,1,0.051158,0.00143263,0.018250,19.0321,0.06189,-0.60023
76095,0.623700,1,0.052452,0.00146997,0.016348,17.2655,0.04326,1.12313
76112,0.561400,1,0.050477,0.00161353,0.019108,20.3971,0.06466,1.20493
76129,0.584500,1,0.052583,0.00143556,0.021035,17.6946,0.08456,0.44610
76146,0.595000,1,0.050557,0.00144714,0.023024,18.4114,0.06906,0.12910
76163,0.625100,1,0.052720,0.00148534,0.019864,18.2070,0.06313,-2.12725
76180,0.624400,1,0.051454,0.00148199,0.021557,17.8858,0.07916,0.33776
76197,0.590800,1,0.053425,0.00152372,0.016310,18.6876,0.04085,0.39006
76214,0.618800,1,0.052823,0.00150628,0.016423,17.6837,0.05054,-1.20419
76231,0.669200,1,0.049581,0.00135817,0.022533,16.8973,0.05053,-0.38713
76248,0.639100,1,0.053260,0.00152228,0.016499,19.6471,0.05295,1.83268
76265,0.597800,1,0.051284,0.00158623,0.017602,18.1239,0.09743,-0.08707
76282,0.588000,1,0.052345,0.00145223,0.022635,17.9092,0.05038,-1.23085
76299,0.583800,1,0.052176,0.00151749,0.021931,19.2038,0.05686,-0.37216
76316,0.677600,1,0.052036,0.00156497,0.017029,15.0346,0.04511,-1.15424
76333,0.708400,1,0.052629,0.00144305,0.013644,15.2654,0.04920,1.03678
76350,0.590800,1,0.052874,0.00140997,0.017130,16.8228,0.04451,0.03011
76367,0.638400,1,0.050984,0.00132794,0.015719,15.5378,0.05741,-0.70063
76384,0.614600,1,0.051717,0.00137945,0.016453,18.2851,0.04826,0.84000
76401,0.609700,1,0.050840,0.00133117,0.019483,17.4690,0.04179,0.04906
76418,0.632800,1,0.052665,0.00145711,0.016445,17.9900,0.03898,-1.03818
76435,0.576100,1,0.051840,0.00144987,0.020481,18.4815,0.06330,-0.36494
76452,0.631400,1,0.050767,0.00146938,0.020010,16.4894,0.06282,-0.15362
76469,0.590800,1,0.052456,0.00134848,0.021152,19.4737,0.06439,0.41219
76486,0.595700,1,0.053059,0.00136884,0.021427,18.3709,0.03010,1.23536
76503,0.626500,1,0.051997,0.00143446,0.019226,17.3370,0.04492,1.08891
76520,0.623700,1,0.052686,0.00138699,0.020701,15.5404,0.04070,-0.52142
76537,0.622300,1,0.052504,0.00147126,0.027141,17.7038,0.06311,-1.72849
76554,0.624400,1,0.050921,0.00149088,0.021221,14.8316,0.06534,-0.97777
76571,0.668500,1,0.051872,0.00147120,0.017964,15.3920,0.05506,-0.29039
76588,0.588700,1,0.051329,0.00142507,0.019538,18.6391,0.07101,-2.21311
76605,0.592900,1,0.050503,0.00138449,0.013492,18.4841,0.03715,1.00938
76622,0.567700,1,0.051711,0.00123427,0.020956,17.1940,0.03988,-0.59071
76639,0.603400,1,0.051393,0.00145405,0.020283,17.5262,0.06048,0.51918
76656,0.535500,1,0.051381,0.00140353,0.021647,20.0174,0.05060,-2.12675
76673,0.623700,1,0.051671,0.00167462,0.018657,20.4985,0.05469,-1.30556
76690,0.620900,1,0.051348,0.00156560,0.017896,15.5495,0.04609,0.34626
76707,0.547400,1,0.050148,0.00128812,0.019695,19.5186,0.05417,0.37654
76724,0.576800,1,0.053125,0.00125494,0.021617,18.6795,0.05007,-0.48053
76741,0.598500,1,0.051175,0.00142050,0.018587,16.5338,0.05611,0.26226
76758,0.623700,1,0.053200,0.00140255,0.020029,18.1246,0.10104,-0.09839
76775,0.587300,1,0.050272,0.00133531,0.019615,19.0468,0.04993,-0.15299
76792,0.601300,1,0.052307,0.00140218,0.018177,17.8959,0.05353,0.58312
76809,0.578900,1,0.050772,0.00148728,0.018075,18.2060,0.05483,-0.50646
76826,0.592200,1,0.053541,0.00128753,0.029482,18.8058,0.05119,-0.69183
76843,0.611100,1,0.051783,0.00134321,0.015486,17.8875,0.05747,-0.77306
76860,0.604800,1,0.053345,0.00146825,0.018295,17.8515,0.06367,1.22918
76877,0.631400,1,0.053238,0.00146086,0.017261,19.1375,0.05160,0.29384
76894,0.520800,1,0.051673,0.00157098,0.012260,19.8518,0.04428,0.13654
76911,0.601300,1,0.051808,0.00158021,0.012567,18.5303,0.05306,0.84023
76928,0.594300,1,0.052389,0.00149978,0.016311,19.5296,0.09303,-1.05440
76945,0.600600,1,0.051183,0.00142547,0.018132,18.5567,0.08234,-0.77393
76962,0.677600,1,0.051975,0.00139711,0.017151,16.5271,0.05425,0.69987
76979,0.583800,1,0.051231,0.00150449,0.015995,18.4977,0.04238,0.43307
76996,0.569800,1,0.050407,0.00134628,0.015503,17.8307,0.05031,0.29228
77013,0.620900,1,0.051332,0.00147566,0.020608,16.3663,0.05365,-0.81269
77030,0.590800,1,0.052382,0.00149439,0.013912,19.2541,0.01128,-1.30642
77047,0.612500,1,0.050422,0.00153841,0.014247,16.7646,0.07099,0.43794
77064,0.604100,1,0.050355,0.00153043,0.019885,16.5340,0.06048,-2.34470
77081,0.599200,1,0.052202,0.00142500,0.023049,18.5249,0.04980,-0.06458
77098,0.687400,1,0.053323,0.00138668,0.016130,16.6870,0.07041,-0.64372
77115,0.563500,1,0.052300,0.00140392,0.018340,19.2948,0.08579,0.42249
77132,0.636300,1,0.050523,0.00145465,0.018476,16.4866,0.05715,-1.16963
77149,0.556500,1,0.053358,0.00138640,0.016565,19.6299,0.06594,0.52714
77166,0.585900,1,0.050660,0.00150277,0.017412,18.4186,0.05091,-0.46737
77183,0.625100,1,0.050275,0.00143259,0.014983,15.2541,0.05784,0.73164
77200,0.583100,1,0.052783,0.00148551,0.021175,17.4341,0.02507,-0.70408
77217,0.655200,1,0.051785,0.00149276,0.021722,16.2303,0.07748,-0.35181
77234,0.604100,1,0.050405,0.00147748,0.016673,16.5613,0.03554,0.96647
77251,0.643300,1,0.051789,0.00133252,0.023172,18.2648,0.08558,-0.71189
77268,0.554400,1,0.049459,0.00155318,0.022772,18.7458,0.03593,0.22459
77285,0.744800,1,0.050365,0.00143622,0.016100,17.1742,0.06029,-0.46662
77302,0.599200,1,0.051688,0.00149893,0.016452,17.0808,0.05645,0.75198
77319,0.604100,1,0.051071,0.00143331,0.020345,18.1942,0.08023,1.41287
77336,0.594300,1,0.051502,0.00146562,0.014848,21.3261,0.06525,-0.18729
77353,0.572600,1,0.050599,0.00158353,0.018483,18.5219,0.05610,-0.42560
77370,0.556500,1,0.051320,0.00141563,0.014681,21.3910,0.05155,-0.30016
77387,0.569100,1,0.050912,0.00153695,0.016245,19.2450,0.06077,-1.99741
77404,0.637700,1,0.054324,0.00136448,0.027182,19.4222,0.06734,1.28264
77421,0.602000,1,0.052262,0.00149940,0.015650,17.3836,0.05395,0.69056
77438,0.623000,1,0.051026,0.00142782,0.019718,18.7270,0.05103,0.08264
77455,0.588000,1,0.051672,0.00140558,0.019022,17.3052,0.04916,-2.39910
77472,0.582400,1,0.053675,0.00152634,0.017472,19.7347,0.05843,1.08563
77489,0.564900,1,0.051628,0.00146720,0.019995,18.3370,0.05779,0.42491
77506,0.630700,1,0.051740,0.00151199,0.022246,16.0437,0.06010,-0.52882
77523,0.641200,1,0.053415,0.00131004,0.017568,16.3256,0.05654,1.15803
77540,0.625800,1,0.053061,0.00137829,0.011865,17.2287,0.07545,0.42760
77557,0.594300,1,0.051908,0.00146526,0.011805,17.8537,0.06072,-1.46843
77574,0.609700,1,0.049844,0.00141195,0.012950,16.2556,0.05574,-0.65698
77591,0.590800,1,0.052561,0.00148314,0.018034,17.1580,0.06555,-0.76466
77608,0.619500,1,0.052392,0.00148034,0.018371,16.3066,0.01674,-0.84312
77625,0.604100,1,0.052923,0.00140513,0.014387,18.6603,0.05547,0.08806
77642,0.648900,1,0.052023,0.00137083,0.025067,16.4823,0.03027,-1.07729
77659,0.676200,1,0.052206,0.00151415,0.017266,14.4519,0.08008,0.44749
77676,0.646100,1,0.050555,0.00142730,0.015163,15.0164,0.03171,0.59131
77693,0.613900,1,0.050309,0.00141958,0.018631,17.3316,0.06680,-0.17156
77710,0.586600,1,0.051506,0.00158723,0.023714,17.0350,0.09854,-0.40314
77727,0.611100,1,0.052930,0.00145848,0.016073,18.3788,0.09448,-1.03081
77744,0.600600,1,0.051487,0.00153491,0.018299,17.4817,0.07197,-1.13832
77761,0.652400,1,0.051881,0.00148221,0.026212,15.3904,0.06416,-1.33996
77778,0.656600,1,0.051246,0.00140127,0.020720,17.8409,0.04432,0.29775
77795,0.600600,1,0.049353,0.00144521,0.018831,17.9062,0.05442,-1.76781
77812,0.618100,1,0.051925,0.00136792,0.023001,16.9569,0.06350,-2.03836
